ID,Turn,Speaker,Sentence,Tag,StudentTag,Transcript
15094,48,T,Please just start with we,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15095,48,T,Thats the subject of your sentence,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15096,49,S,We did,NA,0,TalkBack.Year1.Keene.Spring.022720.xlsx
15097,50,T,Not we did,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15098,50,T,Say what like when Im sorry to talk about the grammar piece but boys and girls I see this in your writing,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15099,50,T,I went through that writing yesterday some peoples writing and grammar is a really big issue that interferes with understanding,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15100,50,T,We dont say we did this,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15101,50,T,Thats why we learn subject and,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15102,51,S,Predicate,NA,3,TalkBack.Year1.Keene.Spring.022720.xlsx
15103,52,T,predicate,3,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15104,52,T,Subject is what Whos the sentence about,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15184,74,T,Go,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15185,75,T,No thats not a big deal,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15186,75,T,Yes,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15187,76,T,All right,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15188,76,T,Five four three two one,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15189,76,T,All right,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15190,76,T,Other partner whats the job of the numerator,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15191,76,T,Go,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15192,77,T,Okay five four three two and one,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15193,77,T,Heres a group of 10,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15194,77,T,I want these next two to go by pretty quickly,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15195,77,T,Please make sure that you are listening and showing that you made some changes or are learning from the first group,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15196,77,T,Scarlet and group,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15197,77,T,Please go up there Scarlet and group,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15198,77,T,I dont know why youre standing there,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15199,77,T,I dont know why I have to repeat that,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15200,77,T,Please come and share,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15201,77,T,Sunny you might have to move out of their way,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15202,77,T,No put that down,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15203,77,T,Can we think about what did Shawn and Susannah and Sunny use,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15204,77,T,What did Bree use,2,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15205,79,T,Yes thank you,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15206,81,T,The question was whats one half of 10,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15207,83,T,Okay,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15208,83,T,Here take this and explain,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15209,83,T,Thank you for my active listening thumbs,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15210,83,T,I saw one or two,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15211,83,T,Now that we can hear well see more,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15212,84,S,the answer was five tenths,NA,3,TalkBack.Year1.Keene.Spring.022720.xlsx
15213,85,T,The answer is not five tenths,4,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15214,85,T,You guys did all of the work right but have an incorrect thinking in the answer,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15218,85,T,I hear that you guys are realizing some mistakes but since the whole class showed me thumbs up it seems to me thats an important I didnt see your thumb,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15219,85,T,Thats an important thing to understand,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15220,85,T,We have one half of 10,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15221,86,T,Now boys and girls weve been doing this for almost 20 minutes now and Id like to remind you that this is work that weve already done this year,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15222,86,T,This is work that should have taken five minutes,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15223,86,T,What it shows me its okay youve forgotten we need to review,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15224,86,T,Im so glad we are but what that shows me is during math lessons you guys need to be really engaged,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15225,86,T,During math boxes where this stuff comes up again when you forget you have to advocate for yourself and ask questions,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15226,86,T,You have to look back in your resources,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15227,86,T,Can we please cap all markers,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15228,86,T,Thank you so much,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15229,86,T,One half of 10,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15230,86,T,They did all the work right,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15231,86,T,Is this a fraction or a whole number,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15232,86,S,Whole number,NA,3,TalkBack.Year1.Keene.Spring.022720.xlsx
15233,87,T,My answer because Im looking for remember you just told me this two means how many equal groups,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15234,87,T,They made two equal groups,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15235,87,T,This one means how many are in one equal group,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15236,87,T,How many counters are in one equal group boys and girls,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15237,88,S,Five,NA,3,TalkBack.Year1.Keene.Spring.022720.xlsx
15238,89,T,Five,3,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15239,89,T,One half of 10 means five,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15248,90,T,That seemed to be a big piece of confusion,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15249,90,T,To be honest with you Im not sure it is because I look at a lot of right answers,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15250,90,T,What I think it is is that you dont really listen when other people talk and when I say active listening thumbs youre just like and you dont have a clue what the person just said,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15251,90,T,Thats the other thing that shows me,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15252,90,T,Okay last one,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15253,90,T,The last one was one fifth of,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15254,90,S,nan,NA,3,TalkBack.Year1.Keene.Spring.022720.xlsx
15255,91,T,nan,3,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15256,91,T,Okay,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15257,91,T,Theres 15,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15258,91,T,Im going to leave my mic right here so whoever comes up can use it,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15259,91,T,Sorry,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15260,91,T,Im going to use my card,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15261,91,T,Luis and partner,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15262,91,T,Julia can you please put those down,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15263,91,T,We dont need the whiteboard but what I need is to not waste a minute getting up there to describe the problem,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15264,91,T,Just go,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15265,93,T,Can you scooch them a little closer to each other so we can see them,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15266,93,T,There you go,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15267,93,T,Thank you,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15268,95,T,I like that Luis said because Daria can you say why,6,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15269,95,T,Why are there five groups of three,6,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15270,95,T,How did you know to make five groups of three,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15271,96,S,I know that I need to make five groups of three because I know five times three equals 15 and five goes to three,NA,4,TalkBack.Year1.Keene.Spring.022720.xlsx
15272,97,T,What other problem helped you know that they needed five groups,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15273,97,T,Olivia,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15274,98,S,You multiply the denominator and the whole number,NA,3,TalkBack.Year1.Keene.Spring.022720.xlsx
15275,99,T,No because if I multiply the denominator 5 times 15 I would get 75,4,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15276,99,T,Lets listen to my question again please,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15277,99,T,My question was what in that problem told Luis and Daria they needed five equal groups,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15278,99,T,Cooper,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15279,101,T,Okay good,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15280,101,T,The denominator tells us how many groups we need,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15281,101,T,Good,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15282,101,T,Okay keep talking,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15283,101,T,Whats one fifth of 15,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15284,102,S,One fifth of 15 is three,NA,3,TalkBack.Year1.Keene.Spring.022720.xlsx
15285,103,T,Because,6,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15286,104,S,Because,NA,0,TalkBack.Year1.Keene.Spring.022720.xlsx
15421,145,T,Okay,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15422,145,T,If the five is how many equal groups what did we say the one the numerator amounts,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15423,145,T,Tell your partner Im using my carts go,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15424,145,T,Red Robin,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15425,146,S,Yes,NA,0,TalkBack.Year1.Keene.Spring.022720.xlsx
15426,147,T,Sean what does the numerator tell us,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15427,148,S,How much youre counting in a group,NA,3,TalkBack.Year1.Keene.Spring.022720.xlsx
15428,149,T,How much youre counting in a group,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15429,149,T,Kind of,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15430,149,T,The numerator tells us how many of the equal groups we need to count,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15431,149,T,If I have five equal groups of 20 how many is going to be in each group,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15432,150,S,Four,NA,3,TalkBack.Year1.Keene.Spring.022720.xlsx
15433,151,T,Four because I know that five times four equals 20,4,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15434,151,T,Thats our basic math fact,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15435,151,T,We shouldnt need to draw a picture of that but if you need to thats fine,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15436,151,T,One of those groups has four in it,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15437,151,T,Any questions Piper Julia,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15438,151,T,What I liked about Ceanna is she had the five thinking wrong however the rest of her thinking is correct,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15439,151,T,Its the numerator means how many equal groups were going to count how many equal groups are we going to count,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15440,152,S,Three,NA,3,TalkBack.Year1.Keene.Spring.022720.xlsx
15441,153,T,Three,3,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15442,153,T,If one group has four three groups one two three,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15464,165,S,nan,NA,0,TalkBack.Year1.Keene.Spring.022720.xlsx
15465,166,S,nan,NA,0,TalkBack.Year1.Keene.Spring.022720.xlsx
15466,167,S,nan,NA,0,TalkBack.Year1.Keene.Spring.022720.xlsx
15467,168,S,167,NA,0,TalkBack.Year1.Keene.Spring.022720.xlsx
15468,168,T,Im sorry math journal page 167 is with the SEC so I apologize if I misspoke,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15469,169,S,You didnt really want to,NA,0,TalkBack.Year1.Keene.Spring.022720.xlsx
15470,170,T,I didnt they just didnt listen,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15471,171,T,Got you,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15472,172,S,Is it one that starts,NA,0,TalkBack.Year1.Keene.Spring.022720.xlsx
15473,173,S,five six but thats a wrong one maybe you just dont want to say it come on,NA,3,TalkBack.Year1.Keene.Spring.022720.xlsx
15474,174,T,Oh thats page five because thats the wrong lesson,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15475,174,T,Sorry,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15476,174,T,I got to fix that,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15477,175,T,All right,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15478,175,T,Go ahead and do number one,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15479,175,T,All right,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15480,175,T,What should I write class youre going to tell me the whole class,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15481,175,T,Tell me what goes here,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15482,176,S,Two five three six,NA,3,TalkBack.Year1.Keene.Spring.022720.xlsx
15483,177,T,Okay,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15484,177,T,Thinking about what we just learned talk with your partner whats the pattern between three fifths and this one,6,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15485,177,T,Three fifths of 10 is six,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15486,177,T,Whats the pattern what do you notice,6,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15487,177,T,Thinking about what we just learned,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15513,191,T,Waterfall,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15514,192,S,Ssh,NA,0,TalkBack.Year1.Keene.Spring.022720.xlsx
15515,193,T,Waterfall,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15516,194,S,Ssh,NA,0,TalkBack.Year1.Keene.Spring.022720.xlsx
15517,195,T,Better,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15518,195,T,Kylie what should I write and how did you figure that out,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15519,196,S,I think you should write 8 for the out because in the denominator of two thirds the three goes into 12 four times and then the numerator 2 you would multiply 42 and that would equal eight,NA,4,TalkBack.Year1.Keene.Spring.022720.xlsx
15520,197,T,is this for Bailey,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15521,197,T,Joey what do you think of what Melanie said,2,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15522,197,T,Can you paraphrase Melanie and and tell me what you think our discussion stem I agree disagree or would like to add,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15523,198,S,I agree with him because he came through with eight,NA,1,TalkBack.Year1.Keene.Spring.022720.xlsx
15524,199,T,But how did she get it,2,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15525,200,S,She divided it by three,NA,1,TalkBack.Year1.Keene.Spring.022720.xlsx
15526,201,T,Divided what by three,2,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15527,202,S,Four and then subtracted whats the she subtracted,NA,1,TalkBack.Year1.Keene.Spring.022720.xlsx
15528,203,T,She didnt subtract anything friend,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15529,203,T,Please pay attention when your classmates are talking,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15530,203,T,Your eyes should be on them,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15531,203,T,Thats how you pay attention,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15532,203,T,All right Anna tell me about six,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15533,203,T,What should I write and why,6,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15534,204,S,I think you should write,NA,0,TalkBack.Year1.Keene.Spring.022720.xlsx
15535,205,S,Can I tell her,NA,0,TalkBack.Year1.Keene.Spring.022720.xlsx
15536,206,T,Friend numerator end I need you to coach dont tell,2,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15537,206,T,Give her maybe a hint on the first step but dont tell and yes you can,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15544,208,T,Then we can look at our poster and look at our numerator to think What do I need to do with that two,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15545,208,T,The numerator tells you what Anna,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15546,208,T,Look at the green,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15547,208,T,You tell me what the green says read it for Me,1,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15548,209,S,How many of equal groups do we have,NA,0,TalkBack.Year1.Keene.Spring.022720.xlsx
15549,210,T,This is how many are in one equal group,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15550,210,T,This says I need to figure out how many are in two equal groups,0,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15551,210,T,If theres two in one group how many would be in two groups,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15552,211,S,Two groups would be a third,NA,3,TalkBack.Year1.Keene.Spring.022720.xlsx
15553,212,T,Two is in one group how many are in two groups,5,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
15554,213,S,Four,NA,3,TalkBack.Year1.Keene.Spring.022720.xlsx
15555,214,T,Four this is how many are in one because my numerator is one,4,NA,TalkBack.Year1.Keene.Spring.022720.xlsx
