ID,Transcript,Turn,Speaker,Sentence,TalkMove_truth
19715,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,In other words if I took my graph and folded it right here on the Yaxis it would lay on top of each other,
19716,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Then an odd function is symmetrical about the origin,
19717,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,In other words if I took my curve and pinned it down right there and spun it 180 degrees it ended up laying on top of itself again,
19718,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,All right so two types of cemetery about the Yaxis if this is true well explain that in just a minute or about the origin if this is true,
19719,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,What we do mathematically notice that they both start with exactly the same thing,
19720,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Were going to plug in a negative X and then were going to manipulate it and see if I end up with my original function or I end up with the opposite of the original function,
19721,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,If I end up with something else then its neither an odd function or an even function,
19722,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,So what does that look like,Pressing for Accuracy
19723,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,If you want to turn in your text or just follow along on the screen here either will find youd be in the texts at page 171,
19724,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,This is our first one,
19725,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,I remember no matter what were testing we just plug in a negative X so every place that I see an X I put a parentheses,
19726,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Theres an X with the cube outside of it so thats what I do just the X but parentheses with the negative X in it,
19727,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Then the parentheses with the negative X here,
19728,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Then I got to do a little math,
19729,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Whats negative X times negative X times negative X going to be,Pressing for Accuracy
19730,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Its going to be negative,
19731,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Cause right,Keeping Everyone Together
19732,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Im multiplying by three times itll still be a XQ,
19733,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,The negative times the negative here gives me a positive 7X and then I have to rewrite this to look like that,
19734,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,In other words to get this to look like that Ive got to factor out the negative sign,
19735,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,That becomes positive inside that becomes negative so theres my F of X I actually do have when I plug in a negative X I have the negative F of X,
19736,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,We determined them that its an odd function and going back to this an odd function we could say is symmetrical about the origin,
19737,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Again this is something that can help us in understanding what the graph should look like,
19738,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,If I do this type of test I know it should be symmetrical about the origin,
19739,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Thats the value of this,
19740,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Then we look at the next one,
19741,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Again Im just going to take this,
19742,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,My first step is rewriting this with parentheses every time I see an X and I plug in the negative X,
19743,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Now if I multiply negative X four times it ends up being positive and the negative X twice thats going to be positive,
19744,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Then I have the 1,
19745,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Well look at what I already have,
19746,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,I just ended up right back to my original function,
19747,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Thats the definition of how to test for an even one and that ones going to be symmetrical about the Yaxis,
19748,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,68,T,Only two types of symmetry that were testing Yaxis and about the origin,
19752,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,69,T,I know and but in a certain sense thats also what we thought of with odd and even degrees too though is positive and negative,Revoicing
19754,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,71,T,This is one where it doesnt work out in either case,
19755,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,71,T,I take this I plug in the negative X raise that to the third power,
19756,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,71,T,That will be a negative X 32,
19757,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,71,T,Theres no way I can factor anything out of this guy for it to look like that and so that ones not going to be symmetrical about the Yaxis or about the origin,
19758,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,71,T,This idea of odd and even functions there are a couple of problems in the homework of doing this process,
19759,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,71,T,Just make a mental note example four can walk you through that out of the textbook you need,
19760,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,71,T,Yes,
19764,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,73,T,Yes because we know that if I plug a negative and its all positive theyre going to be positive,
19765,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,73,T,Yes youre recognizing some of the patterns that go along with that,
19766,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,73,T,I dont really want to take time in class to practice this,
19767,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,73,T,Im sorry,
19768,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,73,T,Just the time constraints for today,
19769,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,73,T,This is less important than what Im about to tell you,
19770,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,73,T,All right,
19771,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,73,T,Any questions before we leave that,Keeping Everyone Together
19772,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,73,T,Again the homework does have some of that,
19773,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,73,T,Refer back to that example to walk through that,
19774,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,74,T,Were actually going to flip over then to 39,
19775,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,74,T,Page 101 has our essential question and Dante could you read that for me please,Keeping Everyone Together
19777,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,75,T,Hallway partner whats a polynomial model,Pressing for Accuracy
19778,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,75,T,Tell your window partner,Keeping Everyone Together
19779,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,76,T,All right so Andy what is it,Pressing for Accuracy
19781,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,77,T,What does it look like when I say well heres my model,Pressing for Accuracy
19782,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,77,T,What am I handing you,Pressing for Accuracy
19784,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,79,T,I could be a graph or,Pressing for Accuracy
19786,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,81,T,A table or,Pressing for Accuracy
19788,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,83,T,An equation,
19789,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,83,T,Yes for the most part what were talking about here is actually having an equation,
19790,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,83,T,How can we take reallife data and create equations out of it and what were going to focus on Oh this is kind of cool so just real briefly do you remember when we found the differences in math too,Keeping Everyone Together
19791,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,83,T,We were like as X goes up by a specific amount every time and then we start to subtract make the differences between each of the Yvalues and it told us various things about the model that we were working with,
19792,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,83,T,It turns out that if the differences I think if you do it twice its a quadratic if it works out with the third differences are the same I forget exactly but you can go back in and lookup,
19793,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,83,T,Its interesting,
19794,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,83,T,Were not going to go there,
19795,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,83,T,Youre not responsible for doing this but it is an interesting pattern to see,
19796,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,83,T,I know Christian you like to look at patterns,
19798,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,85,T,This is the only place were going to camp and 39 is on this first example,
19799,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,85,T,Weve done this type of thing with quadratics before,
19800,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,85,T,This is a familiar skill,
19801,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,85,T,We just need to apply it for cubing,
19802,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,85,T,What happens here is youre going to be given a graph or maybe a list of points,
19803,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,85,T,It could be either graph or list of points and asked to come up with the equation for that,
19804,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,85,T,Now be careful on the test if youre asked to do that,
19805,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,85,T,Pay attention to your prompt as to whether or not you have to leave your final answer in a certain form,
19806,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,85,T,If it doesnt say this would be fine,
19807,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,85,T,It might say standard form in which case then you actually have to multiply all that out,
19808,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,85,T,Refresh your memory on how to multiply that out,
19809,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,86,T,Step one were going to use our Xintercepts of 4 to create the factor X4,
19811,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,87,T,Xintercept of 1 X1 intercept of 3 X3,
19812,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,87,T,What is this for this A value,Pressing for Accuracy
19813,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,87,T,Window partner,Keeping Everyone Together
19814,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,87,T,Explain what that A is all about,Pressing for Accuracy
19815,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,87,T,Window partner go,Keeping Everyone Together
19816,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,88,T,Slow,
19817,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,88,T,Does my red polynomial have the same Xintercept,Keeping Everyone Together
19819,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,90,T,Or what if it looked like that,Pressing for Accuracy
19820,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,90,T,Would that have the same Xintercepts,Keeping Everyone Together
19823,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,93,T,What makes the difference,Pressing for Accuracy
19825,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,95,T,The A right,Keeping Everyone Together
19826,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,95,T,Thats why we have to know how are these Xintercepts in a sense being modified to come up with that specific graph,
19827,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,95,T,Yes,Keeping Everyone Together
19829,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,97,T,If I asked you to do that tell me how to do it,Pressing for Accuracy
19831,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,99,T,You pick two and multiply them,
19832,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,99,T,Ill just pick those two and multiply and I get an answer,
19833,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,99,T,Then I multiply by the next guy,
19834,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,99,T,Whats the answer to this going to be or do I do 2x3 and get six and 2x4 and get eight and multiply that together to get 48,Keeping Everyone Together
19836,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,101,T,Right,
19837,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,101,T,It doesnt matter right because 2x3x4 is the same thing as 3x2x4 so it doesnt matter what order you go in,
19838,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,101,T,You might look at a couple of these and what if this was X4 and X4,Pressing for Accuracy
19839,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,101,T,Well thats the difference of two squares,
19840,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,101,T,I can easily combine that,
19841,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,101,T,You might look to see which ones make more sense,
19842,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,101,T,I wouldnt want to multiply the 1 2 times an odd number probably,
19844,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,103,T,Yes multiply them all,Revoicing
19845,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,103,T,We have the setup with this and then we have to find another X Y point to plug in there,
19846,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,103,T,Well either be given one or I can look on the graph and go you know what that is crossing right there and I can put that point in or Im told the point as an extra point,
19847,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,103,T,I cant put in one of the Xintercepts because Ive already accounted for those here,
19848,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,103,T,It has to be a different point other than the Xintercepts,
19849,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,104,T,We can plug in the X and the Y,
19850,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,104,T,Of course if we have the Yintercept really nice we can plug in zero for X makes that calculation a whole lot easier,
19851,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,104,T,We go down and we end up finding A and then dont forget before youre done that you actually plug that A value in and specify that as your last step,
19852,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,104,T,How do you check,Pressing for Accuracy
19853,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,104,T,You use all of that stuff we just talked about,
19854,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,104,T,Youll look at this youll look at that,
19855,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,104,T,Does it all make sense,Keeping Everyone Together
19856,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,104,T,Thats your sanity check on it,
19857,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,104,T,For the rest of this period Im going to have you work on these first four problems to practice coming up with the cubic equations finding the A value all that sort of stuff,
19858,TalkBack.Year1.Saunders.Spring.021020-1.xlsx,104,T,Lets see,
